id,lat,lng,tree,sky,entropy,H,S,V,color,neighborhood,city
647,37.737894,-122.482838,23445.5,48680.5,5.410751957,0.138370647,0.094449339,0.412127814,#69675f,Lakeshore,sanfrancisco
648,37.737894,-122.484735,53080.25,43604.25,,,,,,Lakeshore,sanfrancisco
649,37.737894,-122.488531,32455.25,52301.5,5.524444856,0.113782051,0.122113503,0.477124183,#79746a,Lakeshore,sanfrancisco
650,37.737894,-122.490428,20002.5,60696,,,,,,Lakeshore,sanfrancisco
651,37.737894,-122.492325,6112.25,57054.5,5.747414326,0.1370876,0.116686579,0.378733032,#605e55,Lakeshore,sanfrancisco
652,37.737894,-122.494223,63256.25,27381.75,,,,,,Lakeshore,sanfrancisco
653,37.737894,-122.498018,5899.75,64617,5.498280427,0.195688226,0.053657234,0.445157457,#70716b,Lakeshore,sanfrancisco
654,37.737894,-122.499915,41140.25,41228,6.032263978,0.086926043,0.271017384,0.625490196,#9f8a74,Lakeshore,sanfrancisco
655,37.737894,-122.501813,805.75,53600.5,5.386334864,0.121893745,0.094509232,0.430431373,#6d6a63,Lakeshore,sanfrancisco
656,37.737894,-122.503711,5286.5,59462,5.219537187,0.170289855,0.007009524,0.816993464,#d0d0ce,Lakeshore,sanfrancisco
657,37.739394,-122.389859,4525,64600,5.658874612,0.178125,0.079325731,0.255154965,#40413b,Bayview,sanfrancisco
658,37.739394,-122.391757,17149,34577.25,5.485655269,0.122051282,0.059236307,0.729345297,#b9b7ae,Bayview,sanfrancisco
659,37.739394,-122.397449,1110,55757,4.234616155,0.094077043,0.191224372,0.653191489,#a69886,Bayview,sanfrancisco
660,37.739394,-122.399347,11999,58214.5,5.698629753,0.184337349,0.108411703,0.428907563,#6c6d61,Bayview,sanfrancisco
661,37.739394,-122.401244,3967.25,62727,5.615691716,0.489484753,0.095080984,0.29714795,#444b4b,Bayview,sanfrancisco
662,37.739394,-122.403142,5064,60446,5.666050793,0.120819849,0.123616482,0.534688057,#888377,Bayview,sanfrancisco
663,37.739394,-122.405039,5985,51935.25,5.05494298,0.067234292,0.325496942,0.547137255,#8b705e,Bayview,sanfrancisco
664,37.739394,-122.406937,8433.25,49653.5,5.361228753,0.112676056,0.100194038,0.473007927,#78746c,Bayview,sanfrancisco
665,37.739394,-122.408834,23745.5,31972.75,5.698054522,0.342792793,0.038453544,0.443921569,#6c716d,Bayview,sanfrancisco
666,37.739394,-122.410732,30104.5,26099.75,5.458628539,0.135836386,0.1365,0.326797386,#535147,Bayview,sanfrancisco
667,37.739394,-122.412629,16813.25,52587.25,5.618950373,0.446776156,0.135375494,0.352766885,#4d5956,Bayview,sanfrancisco
668,37.739394,-122.414527,12693.5,34589.75,5.617791732,0.123781676,0.096049429,0.332461874,#54524c,Bernal Heights,sanfrancisco
669,37.739394,-122.416424,34457.75,28326.25,5.850256692,0.198150335,0.144613283,0.332878659,#525448,Bernal Heights,sanfrancisco
670,37.739394,-122.418322,129.5,1866.25,5.456406185,0.1001917,0.104150518,0.60163222,#999389,Bernal Heights,sanfrancisco
671,37.739394,-122.420219,43206.5,39014.25,5.44844561,0.25297619,0.035612083,0.324561404,#51524f,Bernal Heights,sanfrancisco
672,37.739394,-122.424014,36194.25,36194.25,6.083756746,0.216239316,0.090697674,0.383244207,#5f6158,Bernal Heights,sanfrancisco
673,37.739394,-122.425912,28195,20432.75,5.686667452,0.092658908,0.149852428,0.42364308,#6c645b,Bernal Heights,sanfrancisco
674,37.739394,-122.427809,44415.75,30417.5,5.810087195,0.382575758,0.071817193,0.379360165,#59605b,Bernal Heights,sanfrancisco
675,37.739394,-122.429707,47162.25,9018,5.499205519,0.092511013,0.219376661,0.178366731,#2d2923,Bernal Heights,sanfrancisco
676,37.739394,-122.431605,90873,14673,,,,,,Diamond Heights,sanfrancisco
677,37.739394,-122.433502,6032,57320.5,5.969139607,0.243107769,0.139486104,0.196800826,#2e322b,Diamond Heights,sanfrancisco
678,37.739394,-122.435401,28640.5,28314.75,5.907180474,0.105908584,0.235247836,0.474696545,#796e5c,Diamond Heights,sanfrancisco
679,37.739394,-122.437297,19734.25,58882,5.568183903,0.309027778,0.027226319,0.197535014,#313231,Diamond Heights,sanfrancisco
680,37.739394,-122.439195,53870.25,11040.5,5.165372878,0.497601918,0.037471357,0.593757503,#919797,Diamond Heights,sanfrancisco
681,37.739394,-122.441092,118299.5,16941.25,,,,,,Diamond Heights,sanfrancisco
682,37.739394,-122.442991,88530.75,21440.75,,,,,,Diamond Heights,sanfrancisco
683,37.739394,-122.444887,40749,26739.5,5.552685969,0.411265432,0.073178995,0.534238311,#7e8882,Diamond Heights,sanfrancisco
684,37.739394,-122.446785,10409.5,63263.5,5.300554265,0.116706635,0.202525498,0.367023173,#5d574a,Diamond Heights,sanfrancisco
685,37.739394,-122.448682,28411.75,50253.75,5.710135556,0.18542109,0.116902457,0.427027027,#6b6c60,Diamond Heights,sanfrancisco
686,37.739394,-122.450581,5258.25,63303.5,5.357115394,0.230434783,0.072658348,0.468442471,#74776e,Diamond Heights,sanfrancisco
687,37.739394,-122.452477,59726,68678.25,,,,,,West Of Twin Peaks,sanfrancisco
688,37.739394,-122.458171,65037.5,27513.5,5.463740158,0.020610384,0.635196375,0.273271414,#451e19,West Of Twin Peaks,sanfrancisco
689,37.739394,-122.460067,33085.25,47638.75,5.993845518,0.380952381,0.058333333,0.28959276,#454946,West Of Twin Peaks,sanfrancisco
690,37.739394,-122.461965,71363.5,30487,,,,,,West Of Twin Peaks,sanfrancisco
691,37.739394,-122.463862,67933.25,50855.75,,,,,,West Of Twin Peaks,sanfrancisco
692,37.739394,-122.465761,35197.25,46543.25,5.932046912,0.570967742,0.040725171,0.621895425,#989b9e,Lakeshore,sanfrancisco
693,37.739394,-122.469555,10649.25,52450.5,5.714877916,0.09009009,0.050382979,0.434702183,#6e6c69,Lakeshore,sanfrancisco
694,37.739394,-122.471453,6041,51031.75,5.820475418,0.104340278,0.207837194,0.36227451,#5c5549,Lakeshore,sanfrancisco
695,37.739394,-122.473351,4802.25,52054.25,5.569948731,0.102068966,0.159305647,0.661002179,#a89e8d,Lakeshore,sanfrancisco
696,37.739394,-122.475248,15651.25,60422.25,5.388699703,0.480654762,0.034488068,0.821631879,#cad1d0,Lakeshore,sanfrancisco
697,37.739394,-122.477145,12973.5,50819,5.691543947,0.578555046,0.190351452,0.665359477,#899aa9,Lakeshore,sanfrancisco
698,37.739394,-122.479043,11982.5,27060.5,5.53636053,0.094707339,0.365860638,0.38602596,#62523e,Lakeshore,sanfrancisco
699,37.739394,-122.480941,9753,58962.5,6.052770507,0.078971534,0.084379358,0.733503836,#bbb2ab,Lakeshore,sanfrancisco
700,37.739394,-122.482838,16517.5,58378,6.121631964,0.105034722,0.16020025,0.408695652,#686257,Lakeshore,sanfrancisco
701,37.739394,-122.484735,17907.25,58666.5,5.998275036,0.245098039,0.04047619,0.290657439,#484a47,Lakeshore,sanfrancisco
702,37.739394,-122.486633,4373,57438.75,5.927630572,0.28042328,0.057547385,0.451909185,#6e736c,Lakeshore,sanfrancisco
703,37.739394,-122.488531,8084.25,61591,5.99449837,0.097582038,0.170044053,0.423902894,#6c6459,Lakeshore,sanfrancisco
704,37.739394,-122.490428,19699.25,53015.25,6.047546322,0.27294686,0.046747967,0.445248869,#6e716c,Lakeshore,sanfrancisco
705,37.739394,-122.492325,3079.5,57365.5,5.730877059,0.117556783,0.130153404,0.46745098,#777267,Lakeshore,sanfrancisco
706,37.739394,-122.494223,62526.5,33650.75,,,,,,Parkside,sanfrancisco
707,37.739394,-122.496121,4154,62437.75,5.976903813,0.112645349,0.194130926,0.386056645,#625c4f,Parkside,sanfrancisco
708,37.739394,-122.498018,9199.75,57889,5.721172235,0.128125,0.101910828,0.43977591,#706d64,Parkside,sanfrancisco
709,37.739394,-122.499915,3123.25,59951.75,5.781328319,0.138497653,0.017335395,0.845338837,#d7d6d3,Lakeshore,sanfrancisco
710,37.739394,-122.501813,4745.75,52585.75,5.504763936,0.291666667,0.004015776,0.8413273,#d5d6d5,Lakeshore,sanfrancisco
711,37.739394,-122.503711,3152,60224.5,5.554996443,0.147222222,0.009874105,0.85105042,#d9d8d6,Lakeshore,sanfrancisco
712,37.739394,-122.505608,556.75,58415.5,5.510783423,0.12826087,0.023129525,0.847740835,#d8d7d3,Parkside,sanfrancisco
713,37.740894,-122.387961,55373,32381,,,,,,Bayview,sanfrancisco
714,37.740894,-122.389859,4791.75,55471.25,5.15644791,0.341435185,0.018850635,0.491096111,#7a7d7a,Bayview,sanfrancisco
715,37.740894,-122.393654,8186.5,68015,5.711143875,0.424561404,0.047287208,0.315137255,#4c504e,Bayview,sanfrancisco
716,37.740894,-122.395552,2282.25,64978.75,5.328091671,0.072012424,0.338704319,0.462898885,#765f4e,Bayview,sanfrancisco
717,37.740894,-122.397449,1003.5,65206.75,5.41968253,0.194047619,0.095890411,0.26630187,#42433d,Bayview,sanfrancisco
718,37.740894,-122.399347,19959,36754.5,5.120518037,0.058801911,0.14934958,0.192061986,#302c29,Bayview,sanfrancisco
719,37.740894,-122.401244,2319.25,54888,5.467077928,0.134458078,0.029539688,0.801452433,#cccbc6,Bayview,sanfrancisco
720,37.740894,-122.403142,629.75,52702,4.606200615,0.123213867,0.099025748,0.498698594,#7f7b72,Bayview,sanfrancisco
721,37.740894,-122.405039,3937,57163,5.582437183,0.296052632,0.031109292,0.368476621,#5b5d5b,Bayview,sanfrancisco
722,37.740894,-122.406937,8339,58501.25,5.55734389,0.080932785,0.264898256,0.359738562,#5b4f43,Bayview,sanfrancisco
723,37.740894,-122.408834,20829.25,44361.25,5.547682225,0.101241643,0.097133315,0.256185383,#413e3a,Bayview,sanfrancisco
724,37.740894,-122.410732,10820.75,44338.75,5.698383474,0.124488124,0.138813097,0.338177624,#56534a,Bayview,sanfrancisco
725,37.740894,-122.412629,25161.25,26029.25,5.491163117,0.190635452,0.062762385,0.461292665,#74756e,Bernal Heights,sanfrancisco
726,37.740894,-122.414527,35515,25712.25,5.49481371,0.309210526,0.033928571,0.129181084,#1f201f,Bernal Heights,sanfrancisco
727,37.740894,-122.416424,40341.25,27876,5.928620944,0.260324484,0.025248576,0.746850229,#bbbeb9,Bernal Heights,sanfrancisco
728,37.740894,-122.418322,23193.75,31593,5.628166645,0.250921538,0.066835603,0.408144796,#646861,Bernal Heights,sanfrancisco
729,37.740894,-122.420219,24235.25,49192.75,5.805803615,0.14541387,0.213292434,0.491704374,#7d7962,Bernal Heights,sanfrancisco
730,37.740894,-122.422117,10707.5,35758,5.748881559,0.502332815,0.159791252,0.420810458,#5a6b6b,Bernal Heights,sanfrancisco
731,37.740894,-122.424014,23184,53473.75,6.078982738,0.240437158,0.079375407,0.376715686,#5c6058,Bernal Heights,sanfrancisco
732,37.740894,-122.425912,39528.5,27220,5.515876071,0.225490196,0.052929522,0.256572259,#40413d,Bernal Heights,sanfrancisco
733,37.740894,-122.427809,54233,24458.25,6.209155926,0.140112994,0.164712451,0.425668449,#6c695a,Bernal Heights,sanfrancisco
734,37.740894,-122.429707,28096,36116.5,5.637379651,0.197686646,0.08597776,0.32130719,#50514a,Glen Park,sanfrancisco
735,37.740894,-122.431605,5855.25,51306.75,5.449501531,0.124503968,0.143528407,0.316565247,#504d45,Diamond Heights,sanfrancisco
736,37.740894,-122.433502,60196.25,41249.75,,,,,,Diamond Heights,sanfrancisco
737,37.740894,-122.435401,30135.25,50036,5.697709144,0.132524708,0.188660056,0.342745098,#575446,Diamond Heights,sanfrancisco
738,37.740894,-122.437297,72573,23718.25,,,,,,Diamond Heights,sanfrancisco
739,37.740894,-122.439195,24215,40238.5,5.254552326,0.144278607,0.097254143,0.558958756,#8e8c80,Diamond Heights,sanfrancisco
740,37.740894,-122.441092,123108.5,29460.25,,,,,,Diamond Heights,sanfrancisco
741,37.740894,-122.442991,104716.75,10316.5,,,,,,Diamond Heights,sanfrancisco
742,37.740894,-122.444887,40212.25,56847.5,6.090394488,0.092436975,0.302568014,0.59321267,#978269,Diamond Heights,sanfrancisco
743,37.740894,-122.446785,17819.75,37430.5,5.32896593,0.075836972,0.43126177,0.371848739,#5e4835,Diamond Heights,sanfrancisco
744,37.740894,-122.448682,33048.75,58150,5.959065368,0.146969697,0.050343249,0.408029879,#686762,Diamond Heights,sanfrancisco
745,37.740894,-122.450581,22877.5,63534.5,5.854589831,0.106622999,0.251648352,0.375644995,#5f5747,Diamond Heights,sanfrancisco
746,37.740894,-122.452477,15804.5,33683.75,5.361661205,0.125595238,0.100250627,0.466082603,#76736a,Diamond Heights,sanfrancisco
747,37.740894,-122.454375,42062.75,34620,5.54566518,0.115511551,0.163430421,0.353431373,#5a554b,West Of Twin Peaks,sanfrancisco
748,37.740894,-122.456272,49355,37824.5,5.72254441,0.192629816,0.048619594,0.422394221,#6a6b66,West Of Twin Peaks,sanfrancisco
749,37.740894,-122.458171,41498.5,48840.25,,,,,,West Of Twin Peaks,sanfrancisco
750,37.740894,-122.460067,74111.25,41260,5.725026682,0.104395604,0.04501385,0.88087146,#e0dcd6,West Of Twin Peaks,sanfrancisco
751,37.740894,-122.461965,48768,41341.5,,,,,,West Of Twin Peaks,sanfrancisco
752,37.740894,-122.463862,37297,47202.5,5.781502021,0.085818423,0.158675079,0.443977591,#71685f,West Of Twin Peaks,sanfrancisco
753,37.740894,-122.465761,8236,51548.25,5.999731843,0.359903382,0.054761905,0.141176471,#222422,Lakeshore,sanfrancisco
754,37.740894,-122.467657,11697.5,45958.25,5.698143282,0.17248062,0.06379822,0.440522876,#707069,Lakeshore,sanfrancisco
755,37.740894,-122.469555,31448.75,49634,6.035365493,0.163900415,0.122272958,0.406811146,#67675b,Lakeshore,sanfrancisco
756,37.740894,-122.471453,20639.75,50306.25,5.687426078,0.118071374,0.119781719,0.368526898,#5d5a52,Lakeshore,sanfrancisco
757,37.740894,-122.473351,10016.75,50400.25,5.528861343,0.121415771,0.206437292,0.353333333,#5a5547,Lakeshore,sanfrancisco
758,37.740894,-122.475248,11629.5,70640.5,,,,,,Lakeshore,sanfrancisco
759,37.740894,-122.477145,5295.5,50035.75,5.497653911,0.087918486,0.145396825,0.718194254,#b7aa9c,Lakeshore,sanfrancisco
760,37.740894,-122.479043,10118.75,55227.5,5.654700028,0.378658101,0.119223896,0.451787774,#657369,Lakeshore,sanfrancisco
761,37.740894,-122.480941,4825.25,58731.75,5.802666294,0.181818182,0.094555874,0.380174292,#606057,Lakeshore,sanfrancisco
762,37.740894,-122.482838,5418.75,59937.75,5.813491475,0.151960784,0.105385509,0.337385621,#56554c,Parkside,sanfrancisco
763,37.740894,-122.484735,18246,59383,5.71255793,0.083579154,0.3,0.340874811,#56493c,Parkside,sanfrancisco
764,37.740894,-122.486633,11441.5,49986.75,5.449609233,0.085191538,0.312810195,0.395071542,#645545,Parkside,sanfrancisco
765,37.740894,-122.488531,5889.5,62446.5,5.484631415,0.117982456,0.196891192,0.412834225,#696354,Lakeshore,sanfrancisco
766,37.740894,-122.490428,1595,61775.5,5.700142592,0.148717949,0.152403283,0.418137255,#6a685a,Lakeshore,sanfrancisco
767,37.740894,-122.492325,6698.25,62412.25,5.730572013,0.134114583,0.092854552,0.432470588,#6e6c64,Parkside,sanfrancisco
768,37.740894,-122.494223,58539,36143.75,,,,,,Parkside,sanfrancisco
769,37.740894,-122.496121,7508.25,53435.25,5.850376549,0.133655395,0.050648397,0.433174351,#6e6d68,Parkside,sanfrancisco
770,37.740894,-122.499915,3702.75,59582,5.603530111,0.088797814,0.109490689,0.499383754,#7f7871,Parkside,sanfrancisco
771,37.740894,-122.501813,7848,58554.25,5.602238452,0.092230576,0.137938187,0.461119082,#756e65,Outer Sunset,sanfrancisco
772,37.740894,-122.503711,2420.25,52774.25,5.52828049,0.118055556,0.017022484,0.837730244,#d5d4d1,Outer Sunset,sanfrancisco
773,37.740894,-122.505608,3516.25,58994,5.639094093,0.117724868,0.041818785,0.814874915,#cfcdc7,Outer Sunset,sanfrancisco
774,37.742394,-122.387961,51129.25,44866.75,,,,,,Bayview,sanfrancisco
775,37.742394,-122.395552,1852,67771.75,5.810680347,0.349206349,0.008851423,0.689179375,#aeafae,Bayview,sanfrancisco
776,37.742394,-122.397449,3332,82065,,,,,,Bayview,sanfrancisco
777,37.742394,-122.401244,772.25,69191,4.975619557,0.173473357,0.18679163,0.367186875,#5c5d4c,Bayview,sanfrancisco
778,37.742394,-122.403142,201,60705,5.137463089,0.034769662,0.298182388,0.410286082,#684f49,Bayview,sanfrancisco
779,37.742394,-122.405039,8867,65962.25,5.46533844,0.431818182,0.012249443,0.804929972,#cacdcc,Bayview,sanfrancisco
780,37.742394,-122.406937,29384,61678.25,,,,,,Bayview,sanfrancisco
781,37.742394,-122.408834,18226.25,46289,5.644147414,0.405498282,0.038226601,0.603089721,#939996,Bayview,sanfrancisco
782,37.742394,-122.410732,72533.25,48501.75,,,,,,Bayview,sanfrancisco
783,37.742394,-122.412629,19779.5,58891,5.672046696,0.093164363,0.299062845,0.508123249,#81705a,Bernal Heights,sanfrancisco
784,37.742394,-122.414527,19863.75,50222.75,5.756792649,0.094712182,0.296193497,0.527477124,#86755e,Bernal Heights,sanfrancisco
785,37.742394,-122.418322,37752.5,28168.25,5.49971882,0.226841721,0.062869721,0.452474323,#70736c,Bernal Heights,sanfrancisco
786,37.742394,-122.420219,68068.25,1719.5,6.136372412,0.853741497,0.03675919,0.217810458,#373537,Bernal Heights,sanfrancisco
787,37.742394,-122.422117,4252.75,56965.5,5.800385101,0.090840841,0.219324244,0.413480392,#695e52,Bernal Heights,sanfrancisco
788,37.742394,-122.424014,38493,36841.25,5.998757096,0.130190797,0.198,0.255754476,#413e34,Bernal Heights,sanfrancisco
789,37.742394,-122.425912,6664,30107.75,5.422220254,0.230576441,0.046402093,0.381023596,#5f615c,Bernal Heights,sanfrancisco
790,37.742394,-122.427809,46574.25,25235.75,5.766466109,0.277777778,0.068078669,0.324019608,#4e524c,Bernal Heights,sanfrancisco
791,37.742394,-122.429707,33043.25,33538.25,5.914419171,0.145117845,0.12189116,0.353899782,#5a584f,Glen Park,sanfrancisco
792,37.742394,-122.431605,47455.5,27593.25,5.342641454,0.10955414,0.428844578,0.358921569,#5b4e34,Diamond Heights,sanfrancisco
793,37.742394,-122.433502,31919,47562.25,5.457085379,0.108723135,0.227494967,0.48697479,#7c725f,Diamond Heights,sanfrancisco
794,37.742394,-122.435401,35078,33383.75,5.57321887,0.097986975,0.240701154,0.223720708,#39332b,Diamond Heights,sanfrancisco
795,37.742394,-122.437297,18487.5,37940.5,5.16230296,0.5,0.064417178,0.148654811,#232525,Diamond Heights,sanfrancisco
796,37.742394,-122.439195,16404.5,56899.5,5.949990647,0.304659498,0.043035632,0.211862745,#343633,Diamond Heights,sanfrancisco
797,37.742394,-122.441092,129856.25,19855.25,,,,,,Diamond Heights,sanfrancisco
798,37.742394,-122.442991,116707.75,37302.25,,,,,,Diamond Heights,sanfrancisco
799,37.742394,-122.444887,156571.25,3466.5,,,,,,Diamond Heights,sanfrancisco
800,37.742394,-122.446785,54509.75,48385,5.508141402,0.284153005,0.088921283,0.128104575,#1e201d,Diamond Heights,sanfrancisco
801,37.742394,-122.448682,79357.5,28631.75,5.789177784,0.228455285,0.179195804,0.560784314,#858e75,Diamond Heights,sanfrancisco
802,37.742394,-122.450581,32297.5,56551,6.00140743,0.119160728,0.09208224,0.597647059,#98948a,Diamond Heights,sanfrancisco
803,37.742394,-122.452477,54374.75,52041.5,,,,,,Diamond Heights,sanfrancisco
804,37.742394,-122.454375,14509.5,54640.75,5.600688003,0.097749648,0.194341943,0.329817444,#544d43,Diamond Heights,sanfrancisco
805,37.742394,-122.456272,13896.5,47469,5.728906434,0.541955732,0.16898342,0.544550844,#73848a,Twin Peaks,sanfrancisco
806,37.742394,-122.460067,31347.5,35606.75,5.682526102,0.099600145,0.381447587,0.241729512,#3d3426,West Of Twin Peaks,sanfrancisco
807,37.742394,-122.461965,37122.5,50019.5,5.738937758,0.453703704,0.003797468,0.864569083,#dbdcdc,West Of Twin Peaks,sanfrancisco
808,37.742394,-122.463862,38965.75,54529,,,,,,West Of Twin Peaks,sanfrancisco
809,37.742394,-122.465761,17777.5,57308.25,5.979105418,0.12724758,0.148857319,0.470297749,#777366,Parkside,sanfrancisco
810,37.742394,-122.467657,42476,44441,6.101403743,0.130013831,0.118777723,0.41878225,#6a685e,Lakeshore,sanfrancisco
811,37.742394,-122.469555,15628.5,49477.25,5.756640432,0.093093093,0.06058952,0.42260669,#6b6865,Lakeshore,sanfrancisco
812,37.742394,-122.471453,6574.75,38698,5.60952565,0.273420479,0.013708449,0.683884804,#acaeab,Parkside,sanfrancisco
813,37.742394,-122.473351,3348,52778.25,5.80427186,0.133688483,0.107160333,0.462368024,#757369,Parkside,sanfrancisco
814,37.742394,-122.475248,5365,63016.75,5.838208112,0.09758635,0.204754601,0.40371517,#665e51,Outer Sunset,sanfrancisco
815,37.742394,-122.477145,10236.75,50916.5,5.500890332,0.102218555,0.270414993,0.507013575,#81735e,Outer Sunset,sanfrancisco
816,37.742394,-122.479043,28843,50758.25,5.909734497,0.112745098,0.243676223,0.404433078,#675f4d,Outer Sunset,sanfrancisco
817,37.742394,-122.480941,4290.25,43758.75,5.714833678,0.091104594,0.202518114,0.492771437,#7d7264,Outer Sunset,sanfrancisco
818,37.742394,-122.484735,517.25,48673.5,5.782984417,0.147592245,0.079174094,0.447457627,#727169,Outer Sunset,sanfrancisco
819,37.742394,-122.486633,1276.5,42386.25,5.293287533,0.127067825,0.169916728,0.38754085,#625e52,Outer Sunset,sanfrancisco
